#NSGA2
popsize 40
maxGen 60
numVar 6
numObj 2
numCons 3
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	40
totalTime	91.968
firstFrontCount	5
frontCount	33
avgEvalTime	11.8865
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
440538	172.158	0.407842	0.419034	1	28935.6	-0.862712	-0.998792	0	0	0	
296602	189.371	0.289091	0.478377	1	29037.4	-0.87163	-0.998781	0	0	0	
500225	168.725	0.18356	0.510552	1	29370.4	-0.91287	-0.995974	0	0	0	
477512	79.8576	0.130079	0.924115	0.894225	10000	-0.760048	-1.00003	0	0	0	
500225	168.725	0.18356	0.408986	1	22353.9	-0.823799	-0.999763	0	0	0	
287401	249.031	0.400258	0.367811	1	30109.1	-0.884007	-0.998225	0	0	0	
257012	168.395	0.365064	0.419034	1	29578.5	-0.801897	-0.999863	0	0	0	
290680	186.979	0.49618	0.419034	1	28738.5	-0.846443	-0.999268	0	0	0	
227013	45.8235	0.397128	0.828442	1	43237.4	-0.661929	-1.00188	0	0	0	
255120	37.8868	0.368205	0.768439	0.992078	49052	-0.590693	-1.0029	0	0	0	
295827	186.979	0.390111	0.582229	1	32223.3	-0.921773	-0.920041	0	0	0	
213494	37.8868	0.343869	0.630991	0.891935	42967.1	-0.489485	-1.00312	0	0	0	
505472	186.979	0.351558	0.419034	1	31962.3	-0.908142	-0.963912	0	0	0	
435602	101.637	0.413096	0.796924	1	25115	-0.891444	-0.989593	0	0	0	
222529	42.734	0.31294	0.668918	0.976506	41399.3	-0.566447	-1.00294	0	0	0	
225376	120.576	0.424428	0.642717	0.998982	25733.3	-0.813529	-0.9998	0	0	0	
287401	249.031	0.400258	0.266246	1	22806	-0.778023	-0.999952	0	0	0	
677693	129.361	0.311063	0.478377	1	25522.9	-0.86568	-0.998702	0	0	0	
297156	189.371	0.393788	0.478377	1	29037.4	-0.881015	-0.998224	0	0	0	
251965	63.5821	0.221579	1.02486	0.840352	32913.4	-0.677458	-1.00022	0	0	0	
477512	66.374	0.130079	1.11405	0.792301	10000	-0.72062	-1.00003	0	0	0	
227013	44.3459	0.43221	0.796924	1	42612.3	-0.639865	-1.00171	0	0	0	
367649	54.5978	0.203452	1.36958	0.880405	11113.8	-0.720014	-1.00012	0	0	0	



#Generation 16 / 60
currentGen	16
evaluateCount	640
totalTime	3067.9
firstFrontCount	32
frontCount	2
avgEvalTime	15.8275
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
287401	186.979	0.424428	0.419034	1	28837	-0.839024	-0.999524	0	0	0	
209397	61.8445	0.203452	1.59816	0.88397	11113.8	-0.748472	-1.00025	0	0	0	
500225	168.725	0.18356	0.510552	1	29657.1	-0.913889	-0.995598	0	0	0	
295827	186.979	0.33778	0.582229	1	28837	-0.923231	-0.978729	0	0	0	
287401	120.576	0.424428	0.620061	0.998982	25733.3	-0.818815	-0.999811	0	0	0	
384422	172.158	0.436163	0.419034	1	28863.4	-0.84604	-0.999274	0	0	0	
287401	249.031	0.480196	0.266246	1	22806	-0.783663	-0.999967	0	0	0	
336580	54.5978	0.203452	1.36958	0.947599	11113.8	-0.755808	-1.00014	0	0	0	
210859	37.8868	0.368205	0.768439	0.989701	42967.1	-0.582518	-1.0031	0	0	0	
120255	37.8868	0.423428	0.601084	0.891935	30840	-0.470305	-1.00354	0	0	0	
213494	37.8868	0.343869	0.682008	0.891935	42765.9	-0.504823	-1.00315	0	0	0	
281556	101.637	0.43221	0.796924	1	25115	-0.840295	-0.999459	0	0	0	
229266	186.979	0.424428	0.419034	1	30464.5	-0.829119	-0.999693	0	0	0	
440538	172.158	0.407842	0.419034	1	28935.6	-0.862712	-0.998792	0	0	0	
296602	189.371	0.289091	0.478377	1	29037.4	-0.87163	-0.998781	0	0	0	
500225	168.725	0.18356	0.510552	1	29370.4	-0.91287	-0.995974	0	0	0	
500225	168.725	0.18356	0.408986	1	22353.9	-0.823799	-0.999763	0	0	0	
287401	249.031	0.400258	0.367811	1	30109.1	-0.884007	-0.998225	0	0	0	
290680	186.979	0.49618	0.419034	1	28738.5	-0.846443	-0.999268	0	0	0	
227013	45.8235	0.397128	0.828442	1	43237.4	-0.661929	-1.00188	0	0	0	
255120	37.8868	0.368205	0.768439	0.992078	49052	-0.590693	-1.0029	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
222529	42.734	0.395242	1.08163	0.99655	41399.3	-0.712649	-1.0007	0	0	0	
281556	101.637	0.342941	0.753314	1	25115	-0.818454	-0.999884	0	0	0	
489758	79.8576	0.130079	0.826427	1	10150.6	-0.779945	-1.00009	0	0	0	
241230	256.368	0.397454	0.419034	1	27461.6	-0.902866	-0.997125	0	0	0	
199254	249.031	0.400258	0.367811	1	30109.1	-0.859226	-0.998945	0	0	0	
287401	349.305	0.357435	0.301234	1	28289.2	-0.91116	-0.996977	0	0	0	
499667	278.127	0.159718	0.408986	1	22446.9	-0.945347	-0.904071	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
254122	54.909	0.295577	0.543299	1	45798.9	-0.594686	-1.00265	0	0	0	
255120	37.8868	0.359286	0.824556	0.98979	49052	-0.609393	-1.00265	0	0	0	
213494	37.8868	0.343869	0.630991	0.891935	42967.1	-0.489485	-1.00312	0	0	0	
295827	186.979	0.390111	0.582229	1	32223.3	-0.921773	-0.920041	0	0	0	
505472	186.979	0.351558	0.419034	1	31962.3	-0.908142	-0.963912	0	0	0	
290680	186.979	0.385946	0.542531	1	26928.1	-0.903231	-0.996726	0	0	0	
222529	42.734	0.31294	0.668918	0.976506	41399.3	-0.566447	-1.00294	0	0	0	
227013	44.3459	0.43221	0.796924	1	42612.3	-0.639865	-1.00171	0	0	0	
222529	42.734	0.395242	1.08163	0.973445	41399.3	-0.687354	-1.00088	0	0	0	
233884	37.9679	0.392322	0.796924	1	43077.1	-0.595964	-1.00242	0	0	0	



#Generation 17 / 60
currentGen	17
evaluateCount	680
totalTime	3184.87
firstFrontCount	37
frontCount	2
avgEvalTime	18.8279
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
287401	186.979	0.424428	0.419034	1	28837	-0.839024	-0.999524	0	0	0	
209397	61.8445	0.203452	1.59816	0.88397	11113.8	-0.748472	-1.00025	0	0	0	
500225	168.725	0.18356	0.510552	1	29657.1	-0.913889	-0.995598	0	0	0	
287401	120.576	0.424428	0.620061	0.998982	25733.3	-0.818815	-0.999811	0	0	0	
384422	172.158	0.436163	0.419034	1	28863.4	-0.84604	-0.999274	0	0	0	
287401	249.031	0.480196	0.266246	1	22806	-0.783663	-0.999967	0	0	0	
336580	54.5978	0.203452	1.36958	0.947599	11113.8	-0.755808	-1.00014	0	0	0	
210859	37.8868	0.368205	0.768439	0.989701	42967.1	-0.582518	-1.0031	0	0	0	
120255	37.8868	0.423428	0.601084	0.891935	30840	-0.470305	-1.00354	0	0	0	
213494	37.8868	0.343869	0.682008	0.891935	42765.9	-0.504823	-1.00315	0	0	0	
281556	101.637	0.43221	0.796924	1	25115	-0.840295	-0.999459	0	0	0	
229266	186.979	0.424428	0.419034	1	30464.5	-0.829119	-0.999693	0	0	0	
440538	172.158	0.407842	0.419034	1	28935.6	-0.862712	-0.998792	0	0	0	
296602	189.371	0.289091	0.478377	1	29037.4	-0.87163	-0.998781	0	0	0	
500225	168.725	0.18356	0.510552	1	29370.4	-0.91287	-0.995974	0	0	0	
500225	168.725	0.18356	0.408986	1	22353.9	-0.823799	-0.999763	0	0	0	
287401	249.031	0.400258	0.367811	1	30109.1	-0.884007	-0.998225	0	0	0	
290680	186.979	0.49618	0.419034	1	28738.5	-0.846443	-0.999268	0	0	0	
227013	45.8235	0.397128	0.828442	1	43237.4	-0.661929	-1.00188	0	0	0	
255120	37.8868	0.368205	0.768439	0.992078	49052	-0.590693	-1.0029	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
222529	42.734	0.395242	1.08163	0.99655	41399.3	-0.712649	-1.0007	0	0	0	
281556	101.637	0.342941	0.753314	1	25115	-0.818454	-0.999884	0	0	0	
489758	79.8576	0.130079	0.826427	1	10150.6	-0.779945	-1.00009	0	0	0	
241230	256.368	0.397454	0.419034	1	27461.6	-0.902866	-0.997125	0	0	0	
199254	249.031	0.400258	0.367811	1	30109.1	-0.859226	-0.998945	0	0	0	
287401	349.305	0.357435	0.301234	1	28289.2	-0.91116	-0.996977	0	0	0	
499667	278.127	0.159718	0.408986	1	22446.9	-0.945347	-0.904071	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
194903	249.181	0.33778	0.582229	1	29191.9	-0.938387	-0.912485	0	0	0	
341926	186.979	0.424428	0.419034	1	28837	-0.856268	-0.999098	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
595271	168.725	0.18356	0.572046	1	20777.5	-0.934731	-0.91558	0	0	0	
489758	75.5635	0.130079	0.826427	1	10000	-0.764093	-1.00009	0	0	0	
246409	37.8868	0.403211	0.824556	0.994668	49052	-0.613433	-1.00267	0	0	0	
499667	228.53	0.159718	0.408986	1	25753.6	-0.925135	-0.995421	0	0	0	
241230	283.013	0.330818	0.419034	1	34104.3	-0.932012	-0.949841	0	0	0	
213494	37.8868	0.343869	0.630991	0.891935	42967.1	-0.489485	-1.00312	0	0	0	
295827	186.979	0.33778	0.582229	1	28837	-0.923231	-0.978729	0	0	0	
227284	249.031	0.400258	0.443252	1	30501.1	-0.913332	-0.993342	0	0	0	



#Generation 18 / 60
currentGen	18
evaluateCount	720
totalTime	3334.82
firstFrontCount	35
frontCount	2
avgEvalTime	18.889
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
287401	186.979	0.424428	0.419034	1	28837	-0.839024	-0.999524	0	0	0	
209397	61.8445	0.203452	1.59816	0.88397	11113.8	-0.748472	-1.00025	0	0	0	
500225	168.725	0.18356	0.510552	1	29657.1	-0.913889	-0.995598	0	0	0	
287401	120.576	0.424428	0.620061	0.998982	25733.3	-0.818815	-0.999811	0	0	0	
287401	249.031	0.480196	0.266246	1	22806	-0.783663	-0.999967	0	0	0	
336580	54.5978	0.203452	1.36958	0.947599	11113.8	-0.755808	-1.00014	0	0	0	
210859	37.8868	0.368205	0.768439	0.989701	42967.1	-0.582518	-1.0031	0	0	0	
120255	37.8868	0.423428	0.601084	0.891935	30840	-0.470305	-1.00354	0	0	0	
213494	37.8868	0.343869	0.682008	0.891935	42765.9	-0.504823	-1.00315	0	0	0	
281556	101.637	0.43221	0.796924	1	25115	-0.840295	-0.999459	0	0	0	
229266	186.979	0.424428	0.419034	1	30464.5	-0.829119	-0.999693	0	0	0	
500225	168.725	0.18356	0.510552	1	29370.4	-0.91287	-0.995974	0	0	0	
500225	168.725	0.18356	0.408986	1	22353.9	-0.823799	-0.999763	0	0	0	
227013	45.8235	0.397128	0.828442	1	43237.4	-0.661929	-1.00188	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
222529	42.734	0.395242	1.08163	0.99655	41399.3	-0.712649	-1.0007	0	0	0	
281556	101.637	0.342941	0.753314	1	25115	-0.818454	-0.999884	0	0	0	
489758	79.8576	0.130079	0.826427	1	10150.6	-0.779945	-1.00009	0	0	0	
241230	256.368	0.397454	0.419034	1	27461.6	-0.902866	-0.997125	0	0	0	
287401	349.305	0.357435	0.301234	1	28289.2	-0.91116	-0.996977	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
489758	75.5635	0.130079	0.826427	1	10000	-0.764093	-1.00009	0	0	0	
499667	228.53	0.159718	0.408986	1	25753.6	-0.925135	-0.995421	0	0	0	
241230	283.013	0.330818	0.419034	1	34104.3	-0.932012	-0.949841	0	0	0	
255025	37.8868	0.368205	0.917564	0.989701	42967.1	-0.626675	-1.00211	0	0	0	
246813	249.589	0.246716	0.408986	1	24225.9	-0.870715	-0.999434	0	0	0	
303260	181.558	0.332539	0.620798	1	28907.9	-0.92731	-0.953212	0	0	0	
499667	204.289	0.159718	0.416824	1	22446.9	-0.884788	-0.999263	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
659216	168.725	0.18356	0.488087	1	20777.5	-0.927232	-0.977087	0	0	0	
245635	37.8868	0.368205	0.768439	0.992078	50000	-0.594275	-1.00298	0	0	0	
246409	37.8868	0.403211	0.824556	0.994668	50000	-0.615749	-1.00272	0	0	0	
480095	278.127	0.159718	0.408986	1	22446.9	-0.946297	-0.930207	0	0	0	
213494	37.8868	0.343869	0.630991	0.891935	42967.1	-0.489485	-1.00312	0	0	0	
499667	278.127	0.159718	0.408986	1	22446.9	-0.945347	-0.904071	0	0	0	
295827	186.979	0.33778	0.582229	1	28837	-0.923231	-0.978729	0	0	0	
595271	168.725	0.18356	0.572046	1	20777.5	-0.934731	-0.91558	0	0	0	
246409	37.8868	0.403211	0.824556	0.994668	49052	-0.613433	-1.00267	0	0	0	



#Generation 19 / 60
currentGen	19
evaluateCount	760
totalTime	3470.26
firstFrontCount	34
frontCount	2
avgEvalTime	19.7169
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
287401	186.979	0.424428	0.419034	1	28837	-0.839024	-0.999524	0	0	0	
209397	61.8445	0.203452	1.59816	0.88397	11113.8	-0.748472	-1.00025	0	0	0	
210859	37.8868	0.368205	0.768439	0.989701	42967.1	-0.582518	-1.0031	0	0	0	
120255	37.8868	0.423428	0.601084	0.891935	30840	-0.470305	-1.00354	0	0	0	
281556	101.637	0.43221	0.796924	1	25115	-0.840295	-0.999459	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
222529	42.734	0.395242	1.08163	0.99655	41399.3	-0.712649	-1.0007	0	0	0	
281556	101.637	0.342941	0.753314	1	25115	-0.818454	-0.999884	0	0	0	
241230	256.368	0.397454	0.419034	1	27461.6	-0.902866	-0.997125	0	0	0	
287401	349.305	0.357435	0.301234	1	28289.2	-0.91116	-0.996977	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
499667	228.53	0.159718	0.408986	1	25753.6	-0.925135	-0.995421	0	0	0	
241230	283.013	0.330818	0.419034	1	34104.3	-0.932012	-0.949841	0	0	0	
246813	249.589	0.246716	0.408986	1	24225.9	-0.870715	-0.999434	0	0	0	
303260	181.558	0.332539	0.620798	1	28907.9	-0.92731	-0.953212	0	0	0	
499667	204.289	0.159718	0.416824	1	22446.9	-0.884788	-0.999263	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
659216	168.725	0.18356	0.488087	1	20777.5	-0.927232	-0.977087	0	0	0	
245635	37.8868	0.368205	0.768439	0.992078	50000	-0.594275	-1.00298	0	0	0	
246409	37.8868	0.403211	0.824556	0.994668	50000	-0.615749	-1.00272	0	0	0	
480095	278.127	0.159718	0.408986	1	22446.9	-0.946297	-0.930207	0	0	0	
199366	70.3957	0.368205	0.768439	0.989701	38073.9	-0.735432	-1.00047	0	0	0	
271865	37.8868	0.403211	0.824556	1	50000	-0.618378	-1.0024	0	0	0	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
499667	227.034	0.120578	0.408986	1	25753.6	-0.917447	-0.996183	0	0	0	
209397	61.8445	0.195032	1.59816	0.920801	11192.8	-0.774861	-1.0002	0	0	0	
245635	29.7689	0.367114	0.819879	0.992078	50000	-0.548696	-1.00334	0	0	0	
281556	101.637	0.388683	0.753314	1	25115	-0.822162	-0.999828	0	0	0	
349646	249.589	0.246716	0.49027	1	24225.9	-0.938997	-0.946573	0	0	0	
491074	95.0152	0.130079	0.826427	1	10150.6	-0.83086	-0.999805	0	0	0	
285983	123.453	0.130079	0.826427	0.895281	10150.6	-0.790916	-1.00014	0	0	0	
201181	52.5134	0.368205	0.773152	0.989701	42967.1	-0.67289	-1.00194	0	0	0	
499667	278.127	0.159718	0.408986	1	22446.9	-0.945347	-0.904071	0	0	0	
213494	37.8868	0.343869	0.682008	0.891935	42765.9	-0.504823	-1.00315	0	0	0	
595271	168.725	0.18356	0.572046	1	20777.5	-0.934731	-0.91558	0	0	0	
295827	186.979	0.33778	0.582229	1	28837	-0.923231	-0.978729	0	0	0	
227013	45.8235	0.397128	0.828442	1	43237.4	-0.661929	-1.00188	0	0	0	
246409	37.8868	0.403211	0.824556	0.994668	49052	-0.613433	-1.00267	0	0	0	



#Generation 20 / 60
currentGen	20
evaluateCount	800
totalTime	3574.79
firstFrontCount	35
frontCount	2
avgEvalTime	19.1734
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
287401	186.979	0.424428	0.419034	1	28837	-0.839024	-0.999524	0	0	0	
209397	61.8445	0.203452	1.59816	0.88397	11113.8	-0.748472	-1.00025	0	0	0	
210859	37.8868	0.368205	0.768439	0.989701	42967.1	-0.582518	-1.0031	0	0	0	
120255	37.8868	0.423428	0.601084	0.891935	30840	-0.470305	-1.00354	0	0	0	
281556	101.637	0.43221	0.796924	1	25115	-0.840295	-0.999459	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
222529	42.734	0.395242	1.08163	0.99655	41399.3	-0.712649	-1.0007	0	0	0	
281556	101.637	0.342941	0.753314	1	25115	-0.818454	-0.999884	0	0	0	
241230	256.368	0.397454	0.419034	1	27461.6	-0.902866	-0.997125	0	0	0	
287401	349.305	0.357435	0.301234	1	28289.2	-0.91116	-0.996977	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
499667	228.53	0.159718	0.408986	1	25753.6	-0.925135	-0.995421	0	0	0	
246813	249.589	0.246716	0.408986	1	24225.9	-0.870715	-0.999434	0	0	0	
499667	204.289	0.159718	0.416824	1	22446.9	-0.884788	-0.999263	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
659216	168.725	0.18356	0.488087	1	20777.5	-0.927232	-0.977087	0	0	0	
245635	37.8868	0.368205	0.768439	0.992078	50000	-0.594275	-1.00298	0	0	0	
246409	37.8868	0.403211	0.824556	0.994668	50000	-0.615749	-1.00272	0	0	0	
480095	278.127	0.159718	0.408986	1	22446.9	-0.946297	-0.930207	0	0	0	
199366	70.3957	0.368205	0.768439	0.989701	38073.9	-0.735432	-1.00047	0	0	0	
271865	37.8868	0.403211	0.824556	1	50000	-0.618378	-1.0024	0	0	0	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
499667	227.034	0.120578	0.408986	1	25753.6	-0.917447	-0.996183	0	0	0	
209397	61.8445	0.195032	1.59816	0.920801	11192.8	-0.774861	-1.0002	0	0	0	
245635	29.7689	0.367114	0.819879	0.992078	50000	-0.548696	-1.00334	0	0	0	
281556	101.637	0.388683	0.753314	1	25115	-0.822162	-0.999828	0	0	0	
491074	95.0152	0.130079	0.826427	1	10150.6	-0.83086	-0.999805	0	0	0	
285983	123.453	0.130079	0.826427	0.895281	10150.6	-0.790916	-1.00014	0	0	0	
579265	238.447	0.159718	0.408986	1	17816.9	-0.940255	-0.972214	0	0	0	
287401	349.305	0.185221	0.418151	1	28289.2	-0.951308	-0.91103	0	0	0	
209245	45.8235	0.399077	0.953144	1	44320.3	-0.707585	-1.00113	0	0	0	
210859	37.8868	0.351814	0.768439	1	45795.8	-0.597431	-1.00289	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
213494	37.8868	0.343869	0.682008	0.891935	42765.9	-0.504823	-1.00315	0	0	0	
499667	278.127	0.159718	0.408986	1	22446.9	-0.945347	-0.904071	0	0	0	
349646	249.589	0.246716	0.49027	1	24225.9	-0.938997	-0.946573	0	0	0	
295827	186.979	0.33778	0.582229	1	28837	-0.923231	-0.978729	0	0	0	
246409	37.8868	0.403211	0.824556	0.994668	49052	-0.613433	-1.00267	0	0	0	



#Generation 21 / 60
currentGen	21
evaluateCount	840
totalTime	3689.99
firstFrontCount	38
frontCount	2
avgEvalTime	17.7662
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
287401	186.979	0.424428	0.419034	1	28837	-0.839024	-0.999524	0	0	0	
209397	61.8445	0.203452	1.59816	0.88397	11113.8	-0.748472	-1.00025	0	0	0	
210859	37.8868	0.368205	0.768439	0.989701	42967.1	-0.582518	-1.0031	0	0	0	
120255	37.8868	0.423428	0.601084	0.891935	30840	-0.470305	-1.00354	0	0	0	
281556	101.637	0.43221	0.796924	1	25115	-0.840295	-0.999459	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
281556	101.637	0.342941	0.753314	1	25115	-0.818454	-0.999884	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
499667	228.53	0.159718	0.408986	1	25753.6	-0.925135	-0.995421	0	0	0	
246813	249.589	0.246716	0.408986	1	24225.9	-0.870715	-0.999434	0	0	0	
499667	204.289	0.159718	0.416824	1	22446.9	-0.884788	-0.999263	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
297714	165.97	0.301462	0.478377	1	29037.4	-0.837406	-0.999618	0	0	0	
245635	37.8868	0.368205	0.768439	0.992078	50000	-0.594275	-1.00298	0	0	0	
246409	37.8868	0.403211	0.824556	0.994668	50000	-0.615749	-1.00272	0	0	0	
480095	278.127	0.159718	0.408986	1	22446.9	-0.946297	-0.930207	0	0	0	
199366	70.3957	0.368205	0.768439	0.989701	38073.9	-0.735432	-1.00047	0	0	0	
271865	37.8868	0.403211	0.824556	1	50000	-0.618378	-1.0024	0	0	0	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
499667	227.034	0.120578	0.408986	1	25753.6	-0.917447	-0.996183	0	0	0	
209397	61.8445	0.195032	1.59816	0.920801	11192.8	-0.774861	-1.0002	0	0	0	
245635	29.7689	0.367114	0.819879	0.992078	50000	-0.548696	-1.00334	0	0	0	
281556	101.637	0.388683	0.753314	1	25115	-0.822162	-0.999828	0	0	0	
491074	95.0152	0.130079	0.826427	1	10150.6	-0.83086	-0.999805	0	0	0	
285983	123.453	0.130079	0.826427	0.895281	10150.6	-0.790916	-1.00014	0	0	0	
579265	238.447	0.159718	0.408986	1	17816.9	-0.940255	-0.972214	0	0	0	
287401	349.305	0.185221	0.418151	1	28289.2	-0.951308	-0.91103	0	0	0	
210859	37.8868	0.351814	0.768439	1	45795.8	-0.597431	-1.00289	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
327906	299.805	0.246716	0.336991	1	24225.9	-0.89176	-0.999051	0	0	0	
533123	238.447	0.159718	0.408986	1	17816.9	-0.932237	-0.994759	0	0	0	
554434	238.447	0.159718	0.408986	1	18057.2	-0.937887	-0.985988	0	0	0	
287401	339.727	0.185221	0.41723	1	29980.5	-0.950512	-0.916222	0	0	0	
250888	108.386	0.25757	0.505193	0.965481	36357.7	-0.714734	-1.00118	0	0	0	
210859	37.8868	0.368205	0.768439	0.989701	46554.7	-0.591848	-1.00299	0	0	0	
499667	221.108	0.159718	0.408986	1	25753.6	-0.913552	-0.997711	0	0	0	
499667	227.034	0.120578	0.408986	1	25753.6	-0.917447	-0.996183	0	0	0	
499667	278.127	0.159718	0.408986	1	22446.9	-0.945347	-0.904071	0	0	0	
213494	37.8868	0.343869	0.682008	0.891935	42765.9	-0.504823	-1.00315	0	0	0	



#Generation 22 / 60
currentGen	22
evaluateCount	880
totalTime	3792.7
firstFrontCount	40
frontCount	1
avgEvalTime	15.586
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
287401	349.305	0.185221	0.418151	1	28289.2	-0.951308	-0.91103	0	0	0	
120255	37.8868	0.423428	0.601084	0.891935	30840	-0.470305	-1.00354	0	0	0	
480095	278.127	0.159718	0.408986	1	22446.9	-0.946297	-0.930207	0	0	0	
579265	238.447	0.159718	0.408986	1	17816.9	-0.940255	-0.972214	0	0	0	
245635	29.7689	0.367114	0.819879	0.992078	50000	-0.548696	-1.00334	0	0	0	
287401	339.727	0.185221	0.41723	1	29980.5	-0.950512	-0.916222	0	0	0	
554434	238.447	0.159718	0.408986	1	18057.2	-0.937887	-0.985988	0	0	0	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
287401	300.337	0.185221	0.418151	1	28289.2	-0.936344	-0.990192	0	0	0	
250888	108.386	0.25757	0.505193	0.965481	36357.7	-0.714734	-1.00118	0	0	0	
271865	37.8868	0.403211	0.824556	1	50000	-0.618378	-1.0024	0	0	0	
246813	249.589	0.246716	0.408986	1	24225.9	-0.870715	-0.999434	0	0	0	
285983	123.453	0.130079	0.826427	0.895281	10150.6	-0.790916	-1.00014	0	0	0	
210859	37.8868	0.368205	0.768439	0.989701	42967.1	-0.582518	-1.0031	0	0	0	
209397	61.8445	0.195032	1.59816	0.920801	11192.8	-0.774861	-1.0002	0	0	0	
209397	61.8445	0.203452	1.59816	0.88397	11113.8	-0.748472	-1.00025	0	0	0	
499667	221.108	0.159718	0.408986	1	25753.6	-0.913552	-0.997711	0	0	0	
111881	61.8445	0.203452	1.1374	1	11113.8	-0.735856	-1.0007	0	0	0	
533123	238.447	0.159718	0.408986	1	17816.9	-0.932237	-0.994759	0	0	0	
327906	299.805	0.246716	0.336991	1	24225.9	-0.89176	-0.999051	0	0	0	
281556	101.637	0.43221	0.796924	1	25115	-0.840295	-0.999459	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
281556	101.637	0.342941	0.753314	1	25115	-0.818454	-0.999884	0	0	0	
227013	45.8235	0.397128	0.905523	1	44320.3	-0.690689	-1.00142	0	0	0	
246409	37.8868	0.403211	0.824556	0.994668	50000	-0.615749	-1.00272	0	0	0	
499667	204.289	0.159718	0.416824	1	22446.9	-0.884788	-0.999263	0	0	0	
210859	37.8868	0.351814	0.768439	1	45795.8	-0.597431	-1.00289	0	0	0	
499667	228.53	0.159718	0.408986	1	25753.6	-0.925135	-0.995421	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
499667	227.034	0.120578	0.408986	1	25753.6	-0.917447	-0.996183	0	0	0	
210859	37.8868	0.368205	0.768439	0.989701	46554.7	-0.591848	-1.00299	0	0	0	
