#NSGA2
popsize 40
maxGen 60
numVar 6
numObj 2
numCons 3
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	40
totalTime	7.60768
firstFrontCount	40
frontCount	1
avgEvalTime	1.28454
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
620384	428.595	0.309798	0.934966	0.306304	39567.2	100000	100000	1	1	1	
444211	255.706	0.243618	1.09907	0.148645	27600.5	100000	100000	1	1	1	
513268	325.023	0.0793632	1.31761	0.416693	44923	100000	100000	1	1	1	
623100	419.03	0.21251	0.861673	0.124413	27600.5	100000	100000	1	1	1	
474281	638.805	0.282784	0.75989	0.306304	39567.2	100000	100000	1	1	1	
814223	362.973	0.373871	0.843623	0.531605	31120.1	100000	100000	1	1	1	
691527	229.548	0.476995	1.51586	0.66551	21975.8	100000	100000	1	1	1	
696363	112.676	0.0696596	0.953186	0.37737	37689.9	100000	100000	1	1	1	
687875	957.983	0.231297	0.73386	0.543326	22529.9	100000	100000	1	1	1	
595405	687.306	0.218333	1.02007	0.399716	34638.3	100000	100000	1	1	1	
650194	788.804	0.314853	1.03	0.315795	37252.9	100000	100000	1	1	1	
451851	316.13	0.138183	1.36493	0.609428	27556.8	100000	100000	1	1	1	
646922	195.356	0.185158	1.41534	0.609428	27302.7	100000	100000	1	1	1	
464144	58.7212	0.381515	0.758937	0.182124	44538.3	100000	100000	1	1	1	
643565	49.9058	0.174949	0.916173	0.544776	33966.8	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 9 / 60
currentGen	9
evaluateCount	360
totalTime	23.5441
firstFrontCount	40
frontCount	1
avgEvalTime	0.287842
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
661410	195.356	0.0478658	1.41534	0.609428	26961.9	100000	100000	1	1	1	
639597	428.595	0.133964	1.62698	0.506889	35351.4	100000	100000	1	1	1	
598394	369.498	0.195494	0.792843	0.499659	29433.8	100000	100000	1	1	1	
994008	262.973	0.399479	1.76652	0.811516	50000	100000	100000	1	1	1	
620384	10	0.0707709	0.838264	0.202124	31427.6	100000	100000	1	1	1	
347234	151.375	0.0880904	1.14376	0.19372	29339.7	100000	100000	1	1	1	
691527	175.372	0.658908	1.51586	0.755955	10000	100000	100000	1	1	1	
493187	433.36	0.228509	0.990992	0.38178	35609.7	100000	100000	1	1	1	
620384	458.417	0.488975	1.11901	0.613396	42182.4	100000	100000	1	1	1	
813857	229.548	0.273811	1.2676	0.627738	21975.8	100000	100000	1	1	1	
643565	49.9058	0.174949	0.916173	0.58024	32066.3	100000	100000	1	1	1	
650858	10	0.0526385	1.58577	0.341178	36081.6	100000	100000	1	1	1	
632546	371.54	0.262714	0.707606	0.336907	27642.4	100000	100000	1	1	1	
300261	463.182	0.584486	0.990992	0.757461	41576.2	100000	100000	1	1	1	
575374	419.03	0.233395	1.01173	0.131063	27600.5	100000	100000	1	1	1	
423666	638.805	0.203308	0.956566	0.306304	38740	100000	100000	1	1	1	
451851	339.397	0.217658	1.16825	0.609428	28383.9	100000	100000	1	1	1	
474281	666.541	0.276023	0.75989	0.220307	39567.2	100000	100000	1	1	1	
347234	34.5684	0.159809	0.826075	0.482959	29015.1	100000	100000	1	1	1	
691527	292.393	0.593149	1.46199	0.584424	34536.9	100000	100000	1	1	1	
695592	433.486	0.673498	1.49591	0.755955	10000	100000	100000	1	1	1	
609989	273.535	0.400161	2	0.643312	38861.6	100000	100000	1	1	1	
643565	382.683	0.0998225	0.775535	0.475307	33966.8	100000	100000	1	1	1	
663651	506.616	0.0622669	1.58635	0.484762	38686.4	100000	100000	1	1	1	
720360	647.587	0.574371	0.598683	0.754601	16652.3	100000	100000	1	1	1	
700008	329.282	0.489526	1.36729	0.561417	38751.8	100000	100000	1	1	1	
747410	240.342	0.0365872	1.29861	0.66551	22549.1	100000	100000	1	1	1	
537676	374.239	0.0569369	1.31966	0.3161	47791.4	100000	100000	1	1	1	
625786	766.701	0.314853	1.03	0.315795	37252.9	100000	100000	1	1	1	
1e+06	110.66	0.131162	1.7769	0.690091	50000	100000	100000	1	1	1	
643565	391.471	0.386272	0.916173	0.683694	33966.8	100000	100000	1	1	1	
696363	47.4419	0.17939	0.953186	0.37737	37689.9	100000	100000	1	1	1	
608263	284.127	0.109543	1.59304	0.510361	40268.6	100000	100000	1	1	1	
763957	195.356	0.185158	1.37049	0.55737	27302.7	100000	100000	1	1	1	
640590	329.282	0.0796034	1.40956	0.613476	38751.8	100000	100000	1	1	1	
783635	483.96	0.573553	1.9715	0.754972	16652.3	100000	100000	1	1	1	
691527	325.301	0.561582	1.51586	0.755584	10000	100000	100000	1	1	1	
791497	288.41	0.0667042	1.13031	0.631033	29051	100000	100000	1	1	1	
671445	398.589	0.309798	1.29527	0.341938	36808.3	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 10 / 60
currentGen	10
evaluateCount	400
totalTime	25.1984
firstFrontCount	40
frontCount	1
avgEvalTime	0.289893
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
722135	453.115	0.574371	0.700535	0.825811	35012.9	100000	100000	1	1	1	
704022	149.133	0.305901	0.953186	0.37737	31334.5	100000	100000	1	1	1	
655593	208.326	0.174949	0.916173	0.58024	38421.7	100000	100000	1	1	1	
673946	742.062	0.314853	1.03	0.315795	37252.9	100000	100000	1	1	1	
469688	691.18	0.276023	0.633636	0.220307	39567.2	100000	100000	1	1	1	
452526	453.434	0.584486	0.990992	0.757461	41576.2	100000	100000	1	1	1	
491301	455.434	0.0998225	0.565737	0.475307	33966.8	100000	100000	1	1	1	
743016	647.587	0.574371	0.598683	0.654138	16652.3	100000	100000	1	1	1	
575374	419.03	0.233395	0.989249	0.131063	27600.5	100000	100000	1	1	1	
620384	48.2121	0.081996	0.838264	0.202124	31427.6	100000	100000	1	1	1	
620384	10	0.0707709	0.838264	0.202124	31427.6	100000	100000	1	1	1	
691527	729.485	0.408847	1.5657	0.755584	31282.8	100000	100000	1	1	1	
625786	324.889	0.467588	1.03	0.316569	15970.1	100000	100000	1	1	1	
657935	195.027	0.618788	1.37049	0.470317	22112.8	100000	100000	1	1	1	
612564	175.701	0.179382	1.51586	0.755955	15189.9	100000	100000	1	1	1	
543265	433.36	0.228509	0.838164	0.520773	35609.7	100000	100000	1	1	1	
498142	391.471	0.386272	1.06341	0.544701	33966.8	100000	100000	1	1	1	
783635	450.896	0.342115	1.9715	0.443947	16652.3	100000	100000	1	1	1	
620384	20.1607	0.278521	0.838264	0.55297	31427.6	100000	100000	1	1	1	
785304	573.16	0.133964	0.834351	0.506889	28596.2	100000	100000	1	1	1	
772086	384.479	0.636326	1.25367	0.754601	28032.9	100000	100000	1	1	1	
619034	153.817	0.109779	1.16825	0.609428	35380.4	100000	100000	1	1	1	
483676	10	0.0549655	1.43009	0.341178	31658.8	100000	100000	1	1	1	
625786	766.701	0.317069	0.781128	0.32968	35934.3	100000	100000	1	1	1	
662869	369.498	0.195494	0.735291	0.499659	29433.8	100000	100000	1	1	1	
493187	433.36	0.228509	0.990992	0.38178	21409.4	100000	100000	1	1	1	
747410	197.306	0.0841577	1.29861	0.595081	37048.1	100000	100000	1	1	1	
663651	506.616	0.0622669	1.58635	0.484762	35542.2	100000	100000	1	1	1	
691527	96.1988	0.658908	1.51586	0.755955	17136.7	100000	100000	1	1	1	
594696	561.786	0.0998225	1.29309	0.475307	29553	100000	100000	1	1	1	
816338	229.548	0.273811	0.750051	0.627738	36245.1	100000	100000	1	1	1	
422701	517.373	0.584486	1.03788	0.756718	41657.3	100000	100000	1	1	1	
691417	229.548	0.273811	1.25882	0.628481	21975.8	100000	100000	1	1	1	
347234	26.4435	0.0982489	0.826075	0.589085	25088.9	100000	100000	1	1	1	
813857	179.758	0.300368	1.2676	0.507237	23661.1	100000	100000	1	1	1	
803213	555.394	0.399479	1.76652	0.828128	46558.7	100000	100000	1	1	1	
665077	374.12	0.276023	0.75989	0.220307	39567.2	100000	100000	1	1	1	
652897	329.282	0.0700022	1.40956	0.730012	26090	100000	100000	1	1	1	
881593	195.356	0.01	1.41534	0.596399	39623.7	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 11 / 60
currentGen	11
evaluateCount	440
totalTime	26.8128
firstFrontCount	40
frontCount	1
avgEvalTime	0.298558
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
622795	208.326	0.174949	0.916173	0.635027	43587.8	100000	100000	1	1	1	
691470	195.027	0.549916	1.37049	0.749675	18163.9	100000	100000	1	1	1	
636639	273.235	0.658908	1.51586	0.546541	21085.7	100000	100000	1	1	1	
625786	312.134	0.310149	1.03	0.316569	22850.9	100000	100000	1	1	1	
691417	242.302	0.273811	1.25882	0.513696	15095	100000	100000	1	1	1	
813857	401.339	0.292142	1.2676	0.524572	22607.8	100000	100000	1	1	1	
493187	201.434	0.275983	1.06221	0.382884	22462.7	100000	100000	1	1	1	
620384	48.2121	0.090901	0.889344	0.132615	27325.9	100000	100000	1	1	1	
588188	419.03	0.228294	0.851069	0.200572	32152.6	100000	100000	1	1	1	
452526	453.434	0.584486	0.656899	0.81291	41576.2	100000	100000	1	1	1	
722135	453.115	0.574371	1.01505	0.770363	35012.9	100000	100000	1	1	1	
685131	384.479	0.343143	1.25367	0.754601	28486.7	100000	100000	1	1	1	
778483	627.36	0.659653	1.5657	0.755584	31282.8	100000	100000	1	1	1	
451102	639.534	0.0998225	1.27694	0.514792	37381.3	100000	100000	1	1	1	
655341	153.817	0.109779	0.457051	0.69231	35380.4	100000	100000	1	1	1	
708029	539.261	0.574371	0.475467	0.825811	35012.9	100000	100000	1	1	1	
322914	138.321	0.0982489	0.637204	0.60915	25088.9	100000	100000	1	1	1	
662869	327.139	0.19068	0.735291	0.456004	18436.5	100000	100000	1	1	1	
453003	218.06	0.179382	1.51586	0.730138	28323.9	100000	100000	1	1	1	
655593	200.108	0.164497	0.916173	0.58024	38421.7	100000	100000	1	1	1	
747410	63.0256	0.0946095	1.29861	0.595081	37048.1	100000	100000	1	1	1	
620530	153.817	0.109779	1.16825	0.472237	35663.7	100000	100000	1	1	1	
618887	48.2121	0.138768	0.851519	0.355958	31427.6	100000	100000	1	1	1	
665752	419.03	0.233395	0.989249	0.0444155	27771.3	100000	100000	1	1	1	
693992	514.249	0.133964	0.834351	0.383591	26376	100000	100000	1	1	1	
809257	171.307	0.435384	1.20159	0.547084	21975.8	100000	100000	1	1	1	
662869	369.498	0.195494	0.792516	0.499659	29401.6	100000	100000	1	1	1	
612722	691.18	0.276023	1.08814	0.220307	39567.2	100000	100000	1	1	1	
494392	506.616	0.0622669	0.989798	0.484762	35542.2	100000	100000	1	1	1	
581612	419.03	0.233395	0.958402	0.120028	27009.8	100000	100000	1	1	1	
796875	54.9107	0.081996	0.645353	0.202124	31427.6	100000	100000	1	1	1	
554080	220.987	0.210872	1.47553	0.621978	21329.3	100000	100000	1	1	1	
575374	419.03	0.233395	1.02958	0.131063	27600.5	100000	100000	1	1	1	
721650	766.701	0.0638943	0.789273	0.429163	35934.3	100000	100000	1	1	1	
861439	120.576	0.263174	1.52735	0.596399	36707.1	100000	100000	1	1	1	
828712	197.306	0.245233	1.29861	0.634232	37048.1	100000	100000	1	1	1	
747336	229.548	0.112737	1.21894	0.603649	19331.9	100000	100000	1	1	1	
498142	398.885	0.305036	0.857988	0.911023	33966.8	100000	100000	1	1	1	
673946	742.062	0.474531	1.03	0.315795	37252.9	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 12 / 60
currentGen	12
evaluateCount	480
totalTime	28.3883
firstFrontCount	40
frontCount	1
avgEvalTime	0.292323
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
581612	378.326	0.233395	0.691813	0.120028	27009.8	100000	100000	1	1	1	
665752	372.307	0.112821	0.774381	0	27104.4	100000	100000	1	1	1	
680992	253.553	0.19068	0.950158	0.382485	20539.3	100000	100000	1	1	1	
588188	419.03	0.33209	0.851069	0.200572	32152.6	100000	100000	1	1	1	
588188	419.03	0.228294	0.851069	0.275295	32152.6	100000	100000	1	1	1	
620384	410.525	0.090901	0.889344	0.473679	27325.9	100000	100000	1	1	1	
813857	57.592	0.292142	1.2676	0.170283	22607.8	100000	100000	1	1	1	
452526	373.801	0.584486	0.656899	0.629233	29109	100000	100000	1	1	1	
636639	471.117	0.658908	1.57509	0.730218	34419.4	100000	100000	1	1	1	
861439	381.673	0.263174	1.57532	0.5126	37329.2	100000	100000	1	1	1	
625786	177.404	0.310149	1.03	0.182028	22860.2	100000	100000	1	1	1	
620530	153.817	0.109779	1.16825	0.472237	29727.2	100000	100000	1	1	1	
689457	153.817	0.109779	1.16825	0.472237	35663.7	100000	100000	1	1	1	
567457	160.945	0.549916	1.37049	0.662517	21071.4	100000	100000	1	1	1	
699386	405.481	0.233395	1.02958	0.131063	25790.9	100000	100000	1	1	1	
809257	255.855	0.435384	1.20159	0.583435	20830	100000	100000	1	1	1	
619643	774.577	0.276023	1.36438	0.116429	39567.2	100000	100000	1	1	1	
655341	338.772	0.109779	0.457051	0.372224	35380.4	100000	100000	1	1	1	
612722	535.509	0.164913	0.91171	0.633129	32707.8	100000	100000	1	1	1	
554080	220.987	0.210872	1.47553	0.784323	19548.8	100000	100000	1	1	1	
747410	63.0256	0.0946095	1.29861	0.613781	37048.1	100000	100000	1	1	1	
809257	171.307	0.435384	1.20159	0.547084	26638.1	100000	100000	1	1	1	
676529	384.479	0.343143	1.25367	0.754601	26543.8	100000	100000	1	1	1	
662869	392.938	0.071475	0.790214	0.514569	29401.6	100000	100000	1	1	1	
721650	743.262	0.0638943	0.791575	0.379444	37108.9	100000	100000	1	1	1	
622795	236.805	0.174949	0.916173	0.568336	43587.8	100000	100000	1	1	1	
586779	390.551	0.0910567	0.861519	0.200572	32152.6	100000	100000	1	1	1	
673946	742.062	0.39435	1.02983	0.315795	37252.9	100000	100000	1	1	1	
659686	306.693	0.233395	1.02975	0.131063	27600.5	100000	100000	1	1	1	
745801	384.479	0.358491	1.25756	0.779837	28486.7	100000	100000	1	1	1	
731964	446.067	0.267287	1.26371	0.618043	22607.8	100000	100000	1	1	1	
722300	364.543	0.303117	0.926728	0.330995	27771.3	100000	100000	1	1	1	
682081	63.0256	0.0946095	1.29861	0.20846	43623.5	100000	100000	1	1	1	
588188	419.03	0.154417	0.851069	0.200572	32152.6	100000	100000	1	1	1	
693992	514.131	0.207841	0.834351	0.383591	26376	100000	100000	1	1	1	
575374	313.024	0.233395	1.02958	0.131063	27600.5	100000	100000	1	1	1	
620530	243.308	0.109779	1.28932	0.485882	38644.3	100000	100000	1	1	1	
630750	220.987	0.0926406	1.51586	0.369893	28532.4	100000	100000	1	1	1	
565769	10	0.489805	0.851519	0.651575	28758.5	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 13 / 60
currentGen	13
evaluateCount	520
totalTime	29.9402
firstFrontCount	40
frontCount	1
avgEvalTime	0.291142
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
861439	381.673	0.263174	0.914703	0.402161	30620.7	100000	100000	1	1	1	
747410	245.062	0.108028	1.29861	0.508556	37048.1	100000	100000	1	1	1	
764567	332.094	0.207841	0.834351	0.488817	26806.1	100000	100000	1	1	1	
581685	378.326	0.120161	0.902347	0.120028	27009.8	100000	100000	1	1	1	
620530	243.308	0.223013	1.37758	0.477458	38644.3	100000	100000	1	1	1	
507974	544.738	0.158302	0.851069	0.666648	32152.6	100000	100000	1	1	1	
559577	233.747	0.196712	1.29843	0.358311	19548.8	100000	100000	1	1	1	
636639	471.117	0.575217	1.02079	0.730218	28617.6	100000	100000	1	1	1	
575374	434.671	0.317086	1.58388	0.131063	33402.3	100000	100000	1	1	1	
704191	687.724	0.0638943	0.973885	0.508471	34363	100000	100000	1	1	1	
616106	384.479	0.393036	1.10135	0.578583	31232.6	100000	100000	1	1	1	
662869	359.644	0.071475	0.790214	0.550764	34907.7	100000	100000	1	1	1	
682081	155.423	0.0946095	1.29861	0.20846	43623.5	100000	100000	1	1	1	
682081	345.836	0.01	1.19646	0.20846	43018.5	100000	100000	1	1	1	
575846	491.767	0.276023	1.63337	0.134808	40172.3	100000	100000	1	1	1	
809257	397.117	0.42107	1.03542	0.545425	33537.6	100000	100000	1	1	1	
612722	496.136	0.25702	1.07789	0.633129	15282.4	100000	100000	1	1	1	
619185	419.03	0.228294	0.871198	0.275295	33662.7	100000	100000	1	1	1	
749653	405.481	0.233395	1.23419	0.131063	21058.8	100000	100000	1	1	1	
696280	376.032	0.303117	0.973333	0.289651	31358.8	100000	100000	1	1	1	
509711	269.596	0.250983	0.851069	0.275295	24286.1	100000	100000	1	1	1	
618528	361.145	0.549916	1.18268	0.331732	21304.7	100000	100000	1	1	1	
802564	286.496	0.233395	1.39762	0.461849	28615.3	100000	100000	1	1	1	
483586	749.255	0.39435	0.847967	0.311482	37252.9	100000	100000	1	1	1	
698638	390.551	0.0639902	1.04339	0.225841	32152.6	100000	100000	1	1	1	
727434	171.307	0.41085	1.20159	0.547084	24547.2	100000	100000	1	1	1	
851525	376.799	0.32765	0.926728	0.330995	25549	100000	100000	1	1	1	
575993	221.1	0.310149	1.03	0.182028	22860.2	100000	100000	1	1	1	
676529	384.479	0.343143	1.25367	0.754601	26008.4	100000	100000	1	1	1	
595010	233.146	0.109779	0.457051	0.372224	37229.2	100000	100000	1	1	1	
627990	342.431	0.0667715	1.07283	0.568336	40047.3	100000	100000	1	1	1	
592735	419.03	0.257184	0.851069	0.200572	31468.4	100000	100000	1	1	1	
715952	259.162	0.343143	1.25367	0.754601	26998.4	100000	100000	1	1	1	
616422	547.843	0.0267543	0.91171	0.633129	27184.1	100000	100000	1	1	1	
616831	153.817	0.162578	1.16825	0.472237	25848	100000	100000	1	1	1	
721100	310.549	0.01	1.24224	0.515299	34419.4	100000	100000	1	1	1	
620530	278.951	0.752292	1.22167	0.563581	29727.2	100000	100000	1	1	1	
831190	227.935	0.233395	1.69762	0.169809	26945.8	100000	100000	1	1	1	
531936	321.698	0.420075	0.638748	0.547084	25626	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 14 / 60
currentGen	14
evaluateCount	560
totalTime	31.5156
firstFrontCount	40
frontCount	1
avgEvalTime	0.297988
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
619185	466.931	0.287513	0.871198	0.191824	33662.7	100000	100000	1	1	1	
585646	221.1	0.26497	1.17522	0.191417	22606.7	100000	100000	1	1	1	
682149	213.765	0.297225	1.02303	0.462848	28400.9	100000	100000	1	1	1	
682081	397.573	0.01	1.15483	0.20846	43018.5	100000	100000	1	1	1	
788456	374.611	0.224473	1.2393	0.330995	25549	100000	100000	1	1	1	
714111	277.808	0.334255	1.25367	0.182609	26998.4	100000	100000	1	1	1	
577214	416.025	0.334439	1.58388	0.703055	32191.5	100000	100000	1	1	1	
769594	269.596	0.250983	0.997189	0.275295	19342.7	100000	100000	1	1	1	
487527	245.062	0.108028	1.29861	0.508556	33458.4	100000	100000	1	1	1	
494377	155.423	0.0946095	1.29861	0.20846	47277.4	100000	100000	1	1	1	
682081	345.836	0.01	1.24937	0.20846	43465.1	100000	100000	1	1	1	
809257	374.224	0.42107	0.912528	0.365517	31381.6	100000	100000	1	1	1	
911679	399.692	0.32765	1.04962	0.40938	27705.1	100000	100000	1	1	1	
575846	508.758	0.378224	1.63337	0	47678.4	100000	100000	1	1	1	
618528	361.145	0.549916	1.18268	0.331732	28908.4	100000	100000	1	1	1	
612722	406.296	0.253856	1.07789	0.608453	15282.4	100000	100000	1	1	1	
602037	476.995	0.155352	0.91171	0.633129	27184.1	100000	100000	1	1	1	
657142	254.545	0.01	1.24224	0.846894	34419.4	100000	100000	1	1	1	
809257	484.045	0.486968	1.00299	0.510052	33537.6	100000	100000	1	1	1	
747410	295.775	0.108028	1.09448	0.257072	35637	100000	100000	1	1	1	
698638	390.551	0.110083	1.24069	0.477325	34107.6	100000	100000	1	1	1	
616355	297.362	0.549916	1.14432	0.331732	21333.8	100000	100000	1	1	1	
618278	384.479	0.393036	1.13971	0.578583	36938.7	100000	100000	1	1	1	
626266	505.455	0.420075	0.608681	0.542879	23548.5	100000	100000	1	1	1	
659511	547.843	0.0267543	0.91171	0.615289	27184.1	100000	100000	1	1	1	
606342	378.326	0.166612	0.885148	0.120028	27009.8	100000	100000	1	1	1	
588065	441.688	0.274072	1.07789	0.633129	15282.4	100000	100000	1	1	1	
636639	405.239	0.482083	1.02079	0.730218	25333.7	100000	100000	1	1	1	
596764	352.087	0.513208	0.453396	0.547084	30973.3	100000	100000	1	1	1	
616831	222.933	0.103455	1.21458	0.472237	28096.1	100000	100000	1	1	1	
747410	352.81	0.190079	1.14218	0.508556	36949.8	100000	100000	1	1	1	
727434	171.307	0.41085	1.20159	0.568815	21010.7	100000	100000	1	1	1	
618528	414.16	0.549916	1.33956	0.331732	24841.2	100000	100000	1	1	1	
718785	171.307	0.41085	1.20159	0.547084	24795.8	100000	100000	1	1	1	
712840	687.724	0.0638943	0.973885	0.402184	34114.5	100000	100000	1	1	1	
631843	452.539	0.419613	1.10135	0.578583	31232.6	100000	100000	1	1	1	
682900	390.551	0.0639902	1.13702	0.225841	32152.6	100000	100000	1	1	1	
595384	168.976	0.402793	0.881242	0.547084	25626	100000	100000	1	1	1	
488510	661.877	0.0267543	0.721196	0.543408	27184.1	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 15 / 60
currentGen	15
evaluateCount	600
totalTime	33.0316
firstFrontCount	40
frontCount	1
avgEvalTime	0.287142
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
663118	438.953	0.231652	1.1069	0.983984	33332.2	100000	100000	1	1	1	
446960	245.062	0.108028	1.17972	0.51712	30052.8	100000	100000	1	1	1	
598229	493.547	0.549916	1.03343	0.331732	32314	100000	100000	1	1	1	
507692	275.545	0.213002	1.29861	0.624242	33458.4	100000	100000	1	1	1	
604447	243.679	0.148882	0.890706	0.492767	11206.5	100000	100000	1	1	1	
809257	471.393	0.486968	0.889689	0.281649	32447	100000	100000	1	1	1	
619185	479.582	0.287513	0.984497	0.477717	33536.9	100000	100000	1	1	1	
613629	434.289	0.274072	0.969133	0.633129	15282.4	100000	100000	1	1	1	
678126	478.437	0.110083	1.05013	0.477325	34107.6	100000	100000	1	1	1	
698638	390.551	0.411745	1.24069	0.515279	36097.4	100000	100000	1	1	1	
596764	179.436	0.13189	0.453396	0.585141	30973.3	100000	100000	1	1	1	
596764	352.087	0.513208	0.227086	0.547084	23069.9	100000	100000	1	1	1	
733888	171.307	0.534352	1.19738	0.568815	28914.1	100000	100000	1	1	1	
610603	408.23	0.565302	1.11298	0.331732	24003.7	100000	100000	1	1	1	
595989	441.688	0.274072	1.29272	0.633129	15282.4	100000	100000	1	1	1	
618430	376.052	0.393036	1.1449	0.504191	30528.5	100000	100000	1	1	1	
618376	353.878	0.630691	1.18268	0.398087	33574.4	100000	100000	1	1	1	
718308	476.995	0.155352	1.27811	0.463484	26271.1	100000	100000	1	1	1	
618528	414.16	0.549916	0.973154	0.501376	24841.2	100000	100000	1	1	1	
569304	306.101	0.01	1.15483	0.496268	43018.5	100000	100000	1	1	1	
616831	314.404	0.103455	1.21458	0.202	28082.1	100000	100000	1	1	1	
455515	197.799	0.313026	1.24191	0.268092	33662.7	100000	100000	1	1	1	
585853	359.44	0.0946095	1.07571	0.346621	47277.4	100000	100000	1	1	1	
705784	405.239	0.482083	1.02079	0.71683	26906.9	100000	100000	1	1	1	
644965	283.977	0.334255	1.17772	0.182609	26998.4	100000	100000	1	1	1	
747410	352.81	0.196428	1.08793	0.508556	36949.8	100000	100000	1	1	1	
911679	399.692	0.392031	1.10387	0.40938	27705.1	100000	100000	1	1	1	
635449	479.943	0.196439	0.845363	0.229865	35264.1	100000	100000	1	1	1	
691059	477.376	0.118438	1.22531	0.275295	19342.7	100000	100000	1	1	1	
647760	466.931	0.287513	0.799414	0.191824	28187.8	100000	100000	1	1	1	
488510	661.877	0.0267543	0.79298	0.543408	34112.7	100000	100000	1	1	1	
612722	501.816	0.450452	0.84988	0.608453	16721.9	100000	100000	1	1	1	
809257	243.417	0.224474	0.903338	0.365517	29442.2	100000	100000	1	1	1	
519774	389.913	0.334439	1.33217	0.279027	26899.9	100000	100000	1	1	1	
618528	414.16	0.549916	1.61918	0.75576	30663.1	100000	100000	1	1	1	
682464	494.499	0.334439	1.58388	0.703055	30892.7	100000	100000	1	1	1	
580119	171.307	0.41085	1.20159	0.835525	22309.6	100000	100000	1	1	1	
637992	378.326	0.043765	0.705841	0.120028	27194.8	100000	100000	1	1	1	
568160	553.046	0.0322551	0.880223	0.615289	26999.1	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 16 / 60
currentGen	16
evaluateCount	640
totalTime	34.5579
firstFrontCount	40
frontCount	1
avgEvalTime	0.287293
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
622282	493.547	0.549916	1.18594	0.331732	36301.5	100000	100000	1	1	1	
618376	353.878	0.537681	1.18268	0.562071	37822.9	100000	100000	1	1	1	
596764	352.087	0.545712	0.227086	0.36072	23069.9	100000	100000	1	1	1	
663118	438.953	0.23878	1.1069	0.906849	34758.8	100000	100000	1	1	1	
612722	546.2	0.41627	1.00254	0.608453	16980.8	100000	100000	1	1	1	
612722	496.721	0.450452	1.00256	0.44364	16721.9	100000	100000	1	1	1	
718308	482.09	0.174676	1.16247	0.628298	26271.1	100000	100000	1	1	1	
595989	414.447	0.347599	1.29272	0.909775	33308.9	100000	100000	1	1	1	
682464	494.499	0.334439	1.58388	0.625985	10000	100000	100000	1	1	1	
793054	361.549	0.472954	0.889689	0.251746	31315.1	100000	100000	1	1	1	
809257	317.357	0.224474	0.71504	0.465271	30574.1	100000	100000	1	1	1	
569304	437.054	0.01	1.16558	0.496268	39916.4	100000	100000	1	1	1	
698638	346.031	0.470385	1.22994	0.515279	42455	100000	100000	1	1	1	
548982	743	0.287513	0.984497	0.453944	30499.1	100000	100000	1	1	1	
663558	389.913	0.263488	1.33217	0.3028	29937.7	100000	100000	1	1	1	
319359	197.799	0.313026	1.19197	0.268092	35532	100000	100000	1	1	1	
687926	314.404	0.103455	1.23878	0.0614447	28082.1	100000	100000	1	1	1	
569304	328.383	0.01	1.03984	0.608629	47670.5	100000	100000	1	1	1	
703512	393.388	0.482083	1.13579	0.570552	30919.3	100000	100000	1	1	1	
608335	479.582	0.395407	0.359118	0.477717	31512.5	100000	100000	1	1	1	
603764	308.088	0.405314	0.852466	0.547084	23069.9	100000	100000	1	1	1	
841314	390.237	0.505384	0.899808	0.238889	22387.8	100000	100000	1	1	1	
586470	437.04	0.5315	0.963035	0.544136	37114.4	100000	100000	1	1	1	
596764	352.087	0.513208	0.227086	0.520358	24716.1	100000	100000	1	1	1	
